title,Unnamed: 0,genre_ids,id,original_language,popularity,release_date,vote_average,vote_count
La danza de la realidad,11551,"[18, 14]",137698,es,5.902,2014-05-23,7.4,87
Seal Team Eight: Behind Enemy Lines,11552,"[28, 10752, 18]",260063,en,5.901,2014-03-01,4.9,60
Devil's Due,11553,[27],79316,en,5.893,2014-01-17,4.5,303
The Lunchbox,11554,"[18, 10749]",191714,hi,5.888,2014-02-28,7.3,350
Road to Paloma,11555,"[53, 18]",268060,en,5.886,2014-04-12,6.4,46
Mercenaries,11556,[28],277597,en,5.88,2014-08-05,4.3,48
Jailbait,11557,"[80, 18, 53]",253046,en,5.877999999999999,2014-02-14,4.0,42
22 минуты,11558,"[80, 28]",271234,ru,5.877000000000001,2014-06-06,5.2,37
Finders Keepers,11559,"[9648, 53, 27]",296626,en,5.8660000000000005,2014-10-18,4.3,93
Fear Clinic,11560,[27],287524,en,5.861000000000001,2014-10-31,4.2,63
Words and Pictures,11561,"[35, 18, 10749]",214075,en,5.848,2014-05-23,6.6,108
Poker Night,11562,"[53, 28, 80]",298093,en,5.84,2014-12-20,6.0,113
Sous les jupes des filles,11563,[35],273169,fr,5.835,2014-09-09,5.7,239
ハル,11564,"[16, 10749]",196761,ja,5.827000000000001,2014-09-02,7.2,46
The Better Angels,11565,"[18, 36]",192142,en,5.817,2014-01-18,6.6,21
Kid Cannabis,11566,[18],212231,en,5.815,2014-04-18,6.2,87
Catch Hell,11567,"[53, 18]",293633,en,5.795,2014-10-10,5.4,53
Grace,11568,"[53, 27]",289416,en,5.781000000000001,2014-10-28,4.6,78
Felony,11569,"[9648, 53, 80]",209269,en,5.775,2014-10-17,5.6,84
John Doe: Vigilante,11570,"[53, 80]",253849,en,5.772,2014-03-21,6.6,78
One Direction: Where We Are - The Concert,11571,"[99, 10402]",283559,en,5.769,2014-10-11,8.4,108
Happy Christmas,11572,"[35, 18]",244534,en,5.767,2014-06-26,5.1,95
A Good Man,11573,[28],286668,en,5.756,2014-08-19,5.1,63
Appleseed Alpha,11574,"[16, 878, 28]",269650,ja,5.727,2014-07-14,6.5,182
Tim's Vermeer,11575,[99],212063,en,5.706,2013-12-06,7.3,91
Ek Villain,11576,"[28, 53]",276935,hi,5.706,2014-06-27,6.5,61
Heaven Knows What,11577,[18],285024,en,5.704,2015-05-29,6.6,61
Jamesy Boy,11578,"[80, 18, 10749]",233470,en,5.702999999999999,2014-01-03,6.5,80
The Present,11579,"[16, 35]",379779,en,5.702000000000001,2014-07-27,7.9,101
Nicht mein Tag,11580,[35],242661,de,5.6979999999999995,2014-06-12,6.8,81
Elle l'adore,11581,"[18, 53, 35]",270919,fr,5.638999999999999,2014-09-14,6.2,141
Still Life,11582,[18],216156,en,5.624,2014-05-18,7.6,158
ジョバンニの島,11583,"[16, 18, 36]",239367,ja,5.622999999999999,2014-03-22,7.5,38
Open Windows,11584,"[53, 28, 80]",151368,en,5.608,2014-10-02,5.1,266
Jongens,11585,[18],244063,nl,5.577000000000001,2014-10-23,7.6,290
Jimmy's Hall,11586,"[36, 18]",262958,en,5.566,2014-05-30,6.7,82
Miss Meadows,11587,[18],261037,en,5.53,2014-11-14,5.3,105
Queen,11588,"[35, 18]",247645,hi,5.523,2014-03-14,7.4,122
The Face of Love,11589,"[18, 10749]",214086,en,5.519,2014-03-07,6.1,68
Collision,11590,"[10749, 53]",158426,en,5.519,2014-01-28,6.0,48
Hits,11591,"[18, 35]",242083,en,5.5120000000000005,2014-01-21,5.0,36
Against the Sun,11592,"[10752, 12, 18]",302828,en,5.51,2014-11-22,6.8,85
Faults,11593,"[53, 18]",243526,en,5.495,2014-03-06,6.7,104
A Promise,11594,"[18, 10749]",214081,en,5.494,2014-04-18,5.6,75
白发魔女传之明月天国,11595,"[10749, 14, 28]",257648,zh,5.4879999999999995,2014-10-10,5.0,29
Don't Blink,11596,[27],294308,en,5.4879999999999995,2014-09-18,4.7,88
Mockingbird,11597,[27],289712,en,5.485,2014-10-07,4.0,49
Iris,11598,[99],295799,en,5.445,2014-10-09,7.6,71
A Good Marriage,11599,[53],288281,en,5.438,2014-10-03,5.3,197
寄生獣,11600,"[878, 27]",282069,ja,5.436,2014-11-29,6.8,65
Vivir es fácil con los ojos cerrados,11601,"[18, 35]",209415,es,5.428,2014-05-17,6.8,90
टू स्टेट्स,11602,"[35, 10749, 18]",259720,hi,5.422999999999999,2014-04-18,6.7,73
7 Minutes,11603,"[18, 80, 53]",200511,en,5.422000000000001,2014-10-26,5.6,69
Eden,11604,"[18, 10402]",283330,en,5.372999999999999,2015-06-19,5.8,57
Walking on Sunshine,11605,"[35, 10749]",267863,en,5.367999999999999,2014-09-25,6.4,146
归来,11606,"[18, 10751]",259943,zh,5.348,2014-10-10,7.3,76
Jacky au royaume des filles,11607,[35],223954,fr,5.341,2014-06-26,5.6,96
The Good Witch's Wonder,11608,"[10770, 10751, 14, 18]",230408,en,5.3389999999999995,2014-10-01,6.8,26
Spring,11609,"[27, 10749, 878]",241855,en,5.3260000000000005,2014-03-20,6.6,300
국제시장,11610,[18],313108,ko,5.3229999999999995,2014-12-31,7.1,38
Sugar Daddies,11611,"[18, 53]",318553,en,5.314,2014-12-23,5.1,15
Bill Burr: I'm Sorry You Feel That Way,11612,[35],308571,en,5.313,2014-12-05,7.8,55
劇場版 魔法少女まどか☆マギカ [前編] 始まりの物語,11613,"[53, 16, 14]",152042,ja,5.301,2012-10-19,7.6,55
Julia,11614,"[53, 27]",278632,en,5.274,2014-10-14,5.0,44
Tusen ganger god natt,11615,[18],212606,no,5.265,2014-10-24,7.1,56
Kick,11616,"[28, 35, 10749]",280690,hi,5.263,2014-07-25,6.0,70
The Stag,11617,[35],215962,en,5.252999999999999,2014-04-22,5.7,53
Roger Waters: The Wall,11618,"[99, 10402]",290382,en,5.244,2014-09-29,8.3,81
Swelter,11619,"[28, 18, 53]",256687,en,5.232,2014-04-20,5.1,44
Jarhead 2: Field of Fire,11620,"[10752, 28]",285423,en,5.23,2014-08-14,5.8,105
Antisocial,11621,"[27, 53]",207780,en,5.222,2014-01-28,4.7,59
Amira & Sam,11622,"[18, 10749, 35]",272602,en,5.221,2014-05-30,6.1,34
Dark House,11623,"[27, 53]",257093,en,5.2139999999999995,2014-03-14,4.9,44
Deepsea Challenge 3D,11624,[99],276909,en,5.207000000000001,2014-08-08,6.9,16
God Help the Girl,11625,"[35, 18, 10402]",245859,en,5.189,2014-09-05,6.7,140
Jim Jefferies: Bare,11626,[35],289333,en,5.186,2014-08-29,7.7,70
"Monster High: Frights, Camera, Action!",11627,"[10751, 16, 14]",260234,en,5.159,2014-03-25,6.6,37
Authors Anonymous,11628,[35],255491,en,5.156000000000001,2014-04-18,4.0,27
10 Rules for Sleeping Around,11629,"[35, 10749]",216138,en,5.132000000000001,2014-04-04,3.7,34
Angry Video Game Nerd: The Movie,11630,"[878, 12, 35]",94590,en,5.115,2014-07-21,5.6,73
I'll Follow You Down,11631,"[878, 18, 9648]",273404,en,5.106,2014-08-05,6.1,84
A Field in England,11632,"[18, 36, 27, 53]",179111,en,5.101,2014-02-07,6.4,112
Two Men in Town,11633,"[80, 18]",254772,en,5.0969999999999995,2014-05-07,5.7,43
Harmontown,11634,[99],253292,en,5.091,2014-03-08,6.8,49
Copenhagen,11635,"[12, 10749, 18]",251232,en,5.09,2014-10-03,6.9,102
Кухня в Париже,11636,[35],267481,ru,5.085,2014-05-05,6.7,29
Le meraviglie,11637,[18],265226,it,5.042,2014-06-09,6.9,62
Beethoven's Treasure Tail,11638,"[28, 12, 10751]",295887,en,5.034,2014-10-02,5.3,24
Wakolda,11639,"[18, 53]",188761,es,5.03,2014-04-25,6.5,63
Jimmy P.,11640,[18],160768,en,5.011,2014-02-14,6.1,51
Sex Ed,11641,"[10749, 35]",295315,en,4.976,2014-11-07,5.3,84
Chasing Ghosts,11642,"[10751, 35, 18]",265347,en,4.9719999999999995,2014-04-06,6.7,6
Freezer,11643,"[28, 53]",243531,en,4.946000000000001,2014-01-17,5.5,67
Goodbye to All That,11644,[35],261820,en,4.923,2014-12-17,5.0,33
Lilting,11645,[18],248212,en,4.904,2014-08-07,7.2,69
Where the Devil Hides,11646,"[27, 53]",220471,en,4.862,2014-10-10,5.1,65
Sniper: Legacy,11647,"[53, 28]",290729,en,4.856,2014-09-30,5.6,58
Don Peyote,11648,[35],249169,en,4.855,2014-05-01,4.1,7
Echoes,11649,"[18, 27, 53]",328763,en,4.8469999999999995,2014-07-05,4.0,25
Iron Man & Captain America: Heroes United,11650,"[12, 16, 28]",284274,en,4.845,2014-07-29,5.6,32
Sleeping Beauty,11651,"[14, 12]",275318,en,4.837,2014-05-13,4.2,43
Fünf Freunde 3,11652,"[10751, 12]",249053,de,4.827,2014-06-06,6.6,19
Valley Uprising,11653,"[12, 99]",294959,en,4.824,2014-09-01,8.1,46
The Swan Princess: A Royal Family Tale,11654,"[16, 10751, 14]",254263,en,4.813,2014-02-25,5.9,21
Snabba Cash II,11655,"[80, 53, 18]",92647,sv,4.8069999999999995,2014-02-13,6.0,42
Little Accidents,11656,[18],244260,en,4.8069999999999995,2015-01-16,5.7,39
Lovesick,11657,"[10749, 35]",319389,en,4.775,2014-04-24,5.0,44
Free to Play,11658,[99],256561,en,4.772,2014-03-19,7.2,77
खूबसूरत,11659,"[35, 10749]",291157,hi,4.768,2014-09-19,6.8,66
Party Central,11660,"[16, 35, 10751, 14]",258152,en,4.757,2014-03-21,6.3,46
Caníbal,11661,"[53, 18]",209251,es,4.737,2014-07-15,5.9,53
Animal,11662,"[53, 27]",274626,en,4.735,2014-06-17,4.6,119
Christmas Under Wraps,11663,"[10770, 10749]",299584,en,4.662,2014-11-29,5.9,29
Reach Me,11664,[18],251994,en,4.659,2014-03-14,5.2,48
By the Gun,11665,"[80, 18, 53]",270005,en,4.659,2014-12-05,4.5,32
National Lampoon Presents: Endless Bummer,11666,[35],250622,en,4.657,2009-10-20,4.0,12
The Wedding Pact,11667,"[35, 10749]",254047,en,4.6419999999999995,2014-02-04,4.5,38
Recipe for Love,11668,"[10770, 18, 10749]",293205,en,4.636,2014-10-11,6.2,33
3 Nights in the Desert,11669,[18],275696,en,4.63,2014-01-04,4.9,21
The Coed and the Zombie Stoner,11670,"[27, 35]",275985,en,4.6160000000000005,2014-04-18,3.3,24
The Editor,11671,"[35, 27, 9648]",285840,en,4.614,2014-10-18,5.6,56
Monster High: Freaky Fusion,11672,[16],290727,en,4.575,2014-10-06,7.2,32
Delirium,11673,"[12, 14, 10749, 878]",279828,en,4.5680000000000005,2014-06-20,6.2,69
4 Minute Mile,11674,[18],274820,en,4.562,2014-06-05,5.7,37
Manny,11675,"[99, 18]",253295,en,4.558,2014-12-31,6.4,48
渇き。,11676,"[9648, 18, 80, 53]",251981,ja,4.5569999999999995,2015-12-04,6.4,73
The Hero of Color City,11677,[16],217057,en,4.516,2014-10-03,5.4,9
Nowhere Safe,11678,"[10770, 18]",279973,en,4.48,2014-10-05,6.1,32
Not Safe for Work,11679,[53],256347,en,4.48,2014-05-09,5.2,64
Green Street Hooligans: Underground,11680,"[28, 18]",182873,en,4.478,2014-09-05,5.4,57
Le Dernier diamant,11681,[18],269714,fr,4.476,2014-08-14,6.2,41
Batman: Strange Days,11682,"[28, 16, 10770]",264170,en,4.473,2014-04-09,7.3,50
Run & Jump,11683,[18],174378,en,4.465,2014-01-24,6.7,14
Doktorspiele,11684,"[10749, 35]",323162,de,4.465,2014-09-09,5.8,39
Indigenous,11685,[27],265018,en,4.448,2014-04-20,4.7,53
Garage Sale Mystery: All That Glitters,11686,"[9648, 10751]",300778,en,4.428999999999999,2014-10-01,6.4,22
A LEGO Brickumentary,11687,"[99, 10751]",251471,en,4.4239999999999995,2015-07-31,5.9,69
The Lookalike,11688,"[53, 80, 18]",281418,en,4.408,2014-11-07,5.0,28
Lost Time,11689,"[53, 27, 878]",291347,en,4.393,2014-09-19,3.1,22
Electric Slide,11690,"[28, 80, 53]",259138,en,4.391,2014-04-22,5.1,18
Lap Dance,11691,[18],304336,en,4.353,2014-12-05,4.4,40
Wildlike,11692,"[12, 18, 53]",300654,en,4.311,2014-09-25,6.6,57
Revenge of the Green Dragons,11693,"[18, 28, 80]",286709,en,4.309,2014-09-11,5.5,46
Hello Ladies: The Movie,11694,[35],303623,en,4.297,2014-11-22,6.4,72
Black Mountain Side,11695,"[27, 53]",267852,en,4.296,2014-10-26,5.2,49
El tercero,11696,"[18, 10749]",261776,es,4.279,2014-06-28,6.0,17
10.0 Earthquake,11697,"[18, 12, 28]",302666,en,4.277,2014-10-15,4.1,41
The Stranger,11698,"[18, 53, 27, 9648]",291151,en,4.27,2015-06-12,4.8,54
Jamie Marks Is Dead,11699,"[18, 53]",244562,en,4.269,2014-08-29,5.4,51
Børning,11700,"[28, 35]",284279,no,4.2589999999999995,2014-08-24,6.6,27
हम्प्टी शर्मा की दुल्हनिया,11701,"[18, 35, 10749]",276928,hi,4.252,2014-07-11,6.5,56
Tokyo Fiancée,11702,[10749],287509,fr,4.237,2014-12-20,6.2,56
Når dyrene drømmer,11703,"[9648, 18, 27]",270668,da,4.234,2014-10-10,5.9,59
Dead Sea,11704,"[53, 28, 878, 27]",263416,en,4.207,2014-04-15,2.6,13
10.000 KM,11705,"[18, 10749]",253251,en,4.205,2015-07-10,6.5,49
BlackJacks,11706,"[53, 28, 878]",240900,en,4.203,2014-02-11,5.4,10
Northpole,11707,"[10770, 14, 10751]",299579,en,4.195,2014-11-15,6.3,31
Android Cop,11708,"[28, 878]",249021,en,4.194,2014-02-04,3.8,36
Bullet,11709,"[28, 80, 53]",169298,en,4.1930000000000005,2014-02-25,4.4,52
Crazy Bitches,11710,"[35, 27]",316744,en,4.192,2014-06-26,3.7,12
A Christmas Kiss II,11711,"[10770, 10749]",311093,en,4.184,2014-12-13,5.8,36
The Human Race,11712,"[27, 878, 28]",185267,en,4.184,2014-06-13,5.1,87
Вычислитель,11713,"[53, 878, 28, 18]",316269,ru,4.183,2014-12-20,4.3,50
Zodiac,11714,"[878, 10770]",285135,en,4.18,2014-08-16,3.8,49
Take Care,11715,"[35, 18, 10749]",253283,en,4.156000000000001,2014-03-07,5.8,39
Midnight Sun,11716,"[10751, 12]",287935,en,4.145,2014-09-01,6.0,38
The Fluffy Movie,11717,[35],256273,en,4.1419999999999995,2014-07-25,6.9,67
I Know That Voice,11718,[99],124623,en,4.136,2014-01-07,7.0,54
Aux yeux des vivants,11719,"[53, 27, 9648]",254186,fr,4.125,2014-03-10,5.4,53
Cesar Chavez,11720,[18],230779,en,4.124,2014-03-28,6.0,25
Bermuda Tentacles,11721,[878],260372,en,4.122,2014-04-04,3.4,25
Vendetta,11722,"[28, 53]",225747,en,4.078,2014-06-10,6.1,34
मैरी कोम,11723,"[28, 18, 36]",284288,hi,4.077,2014-11-08,7.2,49
I Am Ali,11724,[99],293262,en,4.065,2014-10-10,7.0,40
The Ganzfeld Haunting,11725,"[27, 53]",100541,en,4.026,2014-07-17,3.8,14
Kapgang,11726,[18],285900,da,4.013,2014-10-10,6.9,14
Best Night Ever,11727,[35],238475,en,4.01,2014-01-31,4.2,51
हँसी तो फसी,11728,"[35, 10749]",251626,hi,4.0,2014-02-07,6.6,40
Stay,11729,[18],212756,en,3.958,2014-03-21,5.1,8
Skating to New York,11730,[18],302135,en,3.9530000000000003,2013-11-02,5.8,9
Bachelor Night,11731,[35],292191,en,3.95,2014-08-12,3.9,16
All Things To All Men,11732,"[53, 80]",183258,en,3.944,2014-04-04,4.3,28
High Moon,11733,"[53, 18, 878]",287358,en,3.926,2014-09-15,5.5,14
The Little Rascals Save the Day,11734,[35],260535,en,3.924,2014-04-01,5.8,38
The Song 2014,11735,"[10402, 10749, 18]",271164,en,3.905,2014-09-26,5.9,45
Red Sky,11736,"[28, 53]",242166,en,3.8789999999999996,2014-03-12,4.5,33
My Boyfriends' Dogs,11737,"[35, 10749, 10770]",298317,en,3.878,2014-10-18,5.7,14
Ninja Apocalypse,11738,"[27, 28, 14, 878]",283749,en,3.8689999999999998,2014-08-05,3.5,14
Daawat-e-Ishq,11739,"[18, 10749, 35]",291154,hi,3.866,2014-09-19,7.1,31
Wedding Planner Mystery,11740,"[9648, 18, 10770]",300640,en,3.835,2014-10-19,6.3,15
La chambre bleue,11741,"[18, 80, 53]",266034,fr,3.824,2014-10-03,6.6,52
Day of the Mummy,11742,"[12, 27, 28]",297580,en,3.8169999999999997,2014-10-21,5.1,13
Fields of the Dead,11743,[27],254426,en,3.813,2014-02-04,2.9,11
The Last of Robin Hood,11744,[18],214091,en,3.812,2014-09-05,6.0,31
Child of God,11745,"[80, 18, 53]",152736,en,3.7960000000000003,2014-08-01,5.3,46
Appropriate Behavior,11746,"[35, 18, 10749]",249916,en,3.795,2014-01-18,6.6,45
Entertainment,11747,[35],278347,hi,3.7939999999999996,2014-08-08,4.6,28
The Well,11748,"[27, 53, 28]",270771,en,3.786,2014-06-12,5.5,54
Brightest Star,11749,"[35, 18, 10749]",241071,en,3.782,2014-01-31,4.3,13
20 Ft Below: The Darkness Descending,11750,[53],259879,en,3.7760000000000002,2014-03-18,2.4,11
Seymour: An Introduction,11751,[99],291817,en,3.762,2015-03-13,7.3,8
Nanny Cam,11752,"[18, 9648, 53]",314996,en,3.742,2014-12-28,5.5,38
Postman Pat: The Movie,11753,"[10751, 35, 16]",245685,en,3.74,2014-05-23,4.8,23
Camp Belvidere,11754,"[10749, 18]",325592,en,3.739,2014-01-01,7.5,16
Tapped Out,11755,"[28, 18]",257447,en,3.733,2014-05-27,5.8,34
Как меня зовут,11756,"[18, 12]",321015,ru,3.71,2014-11-27,7.2,6
Au bout du conte,11757,"[18, 35, 10749]",160564,en,3.705,2014-06-27,5.5,42
Tom and Jerry: The Lost Dragon,11758,"[16, 35, 10751]",287233,en,3.6919999999999997,2014-07-27,6.5,15
Atlas Shrugged: Part III,11759,"[18, 878, 9648]",199933,en,3.6910000000000003,2014-09-12,3.7,31
Frankie & Alice,11760,"[18, 53]",55061,en,3.69,2014-04-04,5.7,43
Dinosaur Island,11761,"[12, 878, 14, 10751]",294093,en,3.685,2014-12-20,4.4,40
The Overnighters,11762,"[18, 99]",250666,en,3.6830000000000003,2014-10-10,7.4,40
Believe Me,11763,"[18, 35]",285270,en,3.679,2014-09-26,4.9,20
Where Hope Grows,11764,[18],243352,en,3.676,2014-04-06,7.1,36
Days and Nights,11765,"[18, 35]",241432,en,3.674,2014-09-26,4.7,13
The Cure,11766,"[53, 28, 878]",260203,en,3.667,2014-02-06,4.5,16
Wild in Blue,11767,[27],337218,en,3.65,2014-05-05,4.5,13
Age of Tomorrow,11768,"[53, 878, 28]",275619,en,3.6460000000000004,2014-06-10,2.9,39
Poziţia copilului,11769,[18],160118,ro,3.63,2014-02-19,6.8,52
Libertador,11770,"[18, 36]",132342,es,3.6289999999999996,2014-10-03,6.4,44
魔警,11771,"[53, 80]",253622,cn,3.6289999999999996,2014-04-17,5.7,24
Blood Lake: Attack of the Killer Lampreys,11772,"[27, 35]",270851,en,3.627,2014-05-25,3.7,28
Piggy,11773,[53],96631,en,3.5989999999999998,2014-05-13,6.0,18
Obediencia Perfecta,11774,[18],264420,es,3.589,2014-05-05,6.6,14
#Stuck,11775,"[35, 18, 10749]",295050,en,3.56,2014-10-10,5.3,13
A Night in Old Mexico,11776,[18],248688,en,3.55,2014-05-01,5.3,41
Sharktopus vs. Pteracuda,11777,"[27, 878, 10770]",284711,en,3.548,2014-08-02,4.1,34
A Master Builder,11778,[18],268536,en,3.533,2014-08-06,6.2,9
Star Wars Rebels: Spark of Rebellion,11779,"[12, 16, 28, 878]",287663,en,3.523,2014-10-03,7.0,56
Dance-Off,11780,"[10749, 10402, 35]",296370,en,3.5180000000000002,2014-01-01,5.9,67
マルドゥック・スクランブル 排気,11781,"[16, 878]",122662,ja,3.5069999999999997,2014-03-25,7.2,23
Voodoo Possession,11782,"[9648, 27, 18]",245589,en,3.5069999999999997,2014-01-14,3.0,20
Lullaby,11783,[18],261768,en,3.448,2014-06-13,6.0,34
Break Point,11784,[35],250572,en,3.443,2014-03-08,5.8,26
Angels and Ornaments,11785,"[10770, 10749, 10751]",299581,en,3.4410000000000003,2014-11-16,5.7,9
K Missing Kings,11786,"[16, 28, 14]",271708,ja,3.4160000000000004,2014-07-18,7.0,10
Jersey Shore Massacre,11787,"[27, 35]",288154,en,3.412,2014-08-22,3.3,29
Chelsea Peretti: One of the Greats,11788,[35],289339,en,3.409,2014-11-14,6.6,57
Low Down,11789,"[18, 10402]",244580,en,3.395,2014-01-19,5.6,25
Listening,11790,"[18, 53, 878]",331592,en,3.383,2015-09-11,5.7,46
McCanick,11791,"[80, 18, 53]",214140,en,3.363,2014-03-21,4.6,24
Difret,11792,[18],245855,en,3.3539999999999996,2014-01-19,5.9,34
明天記得愛上我,11793,[],168814,zh,3.3480000000000003,2014-01-17,6.4,6
Daddy's Little Girl,11794,"[27, 53]",138943,en,3.347,2014-01-01,6.6,27
Bluebird,11795,[18],173911,en,3.34,2014-06-05,6.2,12
My Sweet Pepper Land,11796,[18],188765,ku,3.3280000000000003,2014-09-07,6.9,48
The Sisterhood of Night,11797,"[9648, 18, 53]",206197,en,3.3139999999999996,2015-04-10,6.4,51
Apocalypse Pompeii,11798,"[12, 28]",256284,en,3.3110000000000004,2014-02-18,4.5,39
"Rio, Eu Te Amo",11799,"[18, 10749]",211166,pt,3.3,2014-10-10,5.2,27
Fort Bliss,11800,"[10752, 18]",263855,en,3.2889999999999997,2014-09-05,6.2,51
The Rocket,11801,[18],168742,lo,3.284,2013-04-19,7.0,33
Airplane vs Volcano,11802,[28],258210,en,3.284,2014-03-28,3.4,28
Dinosaur 13,11803,[99],249170,en,3.279,2014-08-15,7.1,50
Vypusknoy,11804,[35],296578,ru,3.262,2014-11-11,3.1,13
The Ninja Immovable Heart,11805,"[28, 18]",320433,en,3.253,2014-02-27,5.1,4
Glen Campbell: I'll Be Me,11806,"[99, 10402]",285689,en,3.252,2014-04-24,7.9,24
Горько! 2,11807,[35],298483,ru,3.2510000000000003,2014-11-11,5.0,19
The Memory Book,11808,"[10770, 10749, 18]",288899,en,3.222,2014-07-26,6.5,15
Among Ravens,11809,"[18, 35]",274480,en,3.221,2014-07-18,5.1,12
Hangar 10,11810,"[53, 27, 878]",297680,en,3.213,2014-11-04,4.3,41
Get Santa,11811,"[35, 10751]",250535,en,3.199,2014-12-12,6.3,47
The Black Water Vampire,11812,"[9648, 27, 53]",252151,en,3.185,2014-01-21,4.7,16
В спорте только девушки,11813,"[35, 10749]",259000,ru,3.182,2014-04-07,4.6,9
Meet Me There,11814,"[18, 27, 53]",264480,en,3.17,2014-04-04,4.1,15
Поддубный,11815,[18],282024,ru,3.167,2014-08-26,6.0,18
All the Wilderness,11816,[18],253315,en,3.145,2014-03-09,6.9,20
Redeemer,11817,"[28, 80]",289198,es,3.1210000000000004,2014-09-18,5.1,21
Gutshot Straight,11818,[53],297702,en,3.1210000000000004,2014-10-11,3.8,22
Northern Soul,11819,"[10402, 18]",297265,en,3.12,2014-10-17,5.8,42
The Haunting of Alice D,11820,"[53, 27]",295339,en,3.12,2014-09-27,5.5,5
Top Gear: The Perfect Road Trip,11821,"[10770, 28, 12, 99]",238234,en,3.1010000000000004,2014-01-15,7.3,52
Return to Nuke 'Em High Volume 1,11822,"[35, 27, 878]",136585,en,3.1,2014-01-10,5.1,30
Zoe Gone,11823,"[80, 9648, 18]",265602,en,3.0839999999999996,2014-03-29,6.7,13
P-51 Dragon Fighter,11824,"[28, 878, 14]",261047,en,3.0780000000000003,2014-08-19,3.5,7
Puncture Wounds,11825,"[28, 18]",252830,en,3.0610000000000004,2014-03-11,4.6,32
The Device,11826,"[53, 27, 878]",288445,en,3.0610000000000004,2014-12-16,3.2,26
The Guvnors,11827,"[80, 53]",288463,en,3.0580000000000003,2014-06-24,5.4,32
Hross í oss,11828,"[18, 10749, 35]",217708,is,3.055,2014-06-13,7.0,34
Haunting of the Innocent,11829,"[53, 27]",253794,en,3.054,2014-02-01,2.8,7
Barbie and the Secret Door,11830,[16],285733,en,3.0469999999999997,2014-09-16,6.2,83
Perfect on Paper,11831,"[35, 10749]",289520,en,3.0469999999999997,2014-09-20,5.8,10
A Ring by Spring,11832,"[35, 10749, 10770]",258691,en,3.0460000000000003,2014-03-08,5.1,10
Класс Коррекции,11833,[18],285021,ru,3.037,2014-10-28,6.5,24
The Dark Place,11834,"[53, 9648]",233226,en,3.036,2014-06-14,5.8,10
The Secret Sex Life of a Single Mom,11835,"[18, 9648, 10749, 10770]",276601,en,3.023,2014-05-31,4.8,6
Come Morning,11836,"[18, 53]",292086,en,3.013,2012-10-21,6.3,5
Gingerclown,11837,"[35, 27]",129385,en,3.013,2014-11-11,3.2,13
Chasing the Devil,11838,[27],259246,en,3.009,2014-03-07,4.0,13
Bethlehem,11839,"[18, 53]",215935,he,3.0060000000000002,2013-11-09,6.0,17
Die geliebten Schwestern,11840,"[10749, 18, 36]",248934,de,3.005,2014-09-30,5.8,23
The Radiator Springs 500 ½,11841,"[16, 10751, 35]",286189,en,3.003,2014-05-20,6.1,15
Raptor Ranch,11842,"[27, 53, 878]",230453,en,3.002,2013-09-13,3.4,9
Age of Ice,11843,"[12, 878]",297544,en,2.992,2014-12-09,2.7,20
The Great Bikini Bowling Bash,11844,[35],288923,en,2.987,2014-01-21,5.7,3
郊遊,11845,[18],209840,zh,2.972,2014-09-12,6.8,28
Robot Chicken DC Comics Special II: Villains in Paradise,11846,"[16, 35, 878]",263484,en,2.972,2014-04-06,6.5,11
Summer of Blood,11847,"[27, 35]",265449,en,2.972,2014-10-17,4.8,21
Chrysalis,11848,"[18, 27, 878]",278706,en,2.965,2014-04-24,4.6,10
Ёлки 1914,11849,"[35, 18]",313556,ru,2.937,2014-12-30,6.0,17
Asmodexia,11850,[27],280016,en,2.935,2014-09-26,4.7,20
Winx Club - Il mistero degli abissi,11851,"[10751, 14, 16]",290841,it,2.932,2014-10-10,6.5,24
Thiên Mệnh Anh Hùng,11852,"[12, 18, 28]",143653,vi,2.927,2014-02-25,6.2,14
9 Kisses,11853,[10749],341747,en,2.924,2014-12-11,6.1,26
Squatters,11854,[18],268321,en,2.92,2014-05-14,6.3,35
Cat Run 2,11855,"[28, 35]",273621,en,2.918,2014-08-19,4.3,23
Starship: Rising,11856,"[28, 878]",277778,en,2.915,2014-08-08,3.1,17
Alpha and Omega 3: The Great Wolf Games,11857,"[16, 10751, 12, 35]",258096,en,2.909,2014-03-25,4.2,17
The Seven Five,11858,[99],320882,en,2.897,2014-11-14,7.6,50
The Hunted,11859,[53],292108,en,2.897,2014-09-09,5.2,10
X/Y,11860,[18],261824,en,2.892,2014-04-19,5.0,10
뽀로로 극장판 슈퍼썰매 대모험,11861,[16],226673,ko,2.891,2014-02-11,5.3,3
Walking with the Enemy,11862,"[28, 18, 36, 10752]",256476,en,2.8810000000000002,2014-04-25,6.9,24
Unknown Caller,11863,[53],328820,en,2.8760000000000003,2014-06-10,5.0,27
The Mummy Resurrected,11864,[27],268508,en,2.875,2014-03-01,3.9,43
Ангелы революции,11865,"[10749, 18, 36]",297789,ru,2.873,2014-12-24,6.4,7
The Nine Lives of Christmas,11866,"[18, 10749, 35]",299576,en,2.8689999999999998,2014-11-08,6.6,44
Arme Riddere,11867,"[28, 35, 80]",86987,no,2.864,2014-06-27,6.1,18
50 to 1,11868,"[35, 18]",197583,en,2.852,2014-03-21,6.2,25
Demon Baby,11869,"[53, 27]",341035,en,2.85,2014-01-01,2.7,10
The Scarehouse,11870,"[53, 27]",273187,en,2.846,2014-11-15,4.5,20
My Little Pony: Twinkle Wish Adventure,11871,[10751],57505,en,2.843,2009-10-13,5.0,3
